SMILES
O=C(c1ccc2c(c1)SC1=NS(=O)(=O)CCN12)N1CCC(c2c[nH]c3ncccc23)CC1
CC1(C)OC(=O)c2cc(C(=O)N3CCC(c4c[nH]c5ncccc45)CC3)ccc21
N#Cc1ccc2cc(C(=O)N3CCC(c4c[nH]c5ncccc45)CC3)ccc2c1
O=C(c1cnn2c(-c3cccs3)ccnc12)N1CCC(c2c[nH]c3ncccc23)CC1
O=C(c1ccc(-n2cccc2)cc1O)N1CCC(c2c[nH]c3ncccc23)CC1
O=C(c1ccc(-n2cnc3ccccc32)cc1)N1CCC(c2c[nH]c3ncccc23)CC1
O=C(c1ccc(-n2cccc2)c(F)c1)N1CCC(c2c[nH]c3ncccc23)CC1
O=C(c1ccc2[nH]c3ccccc3c(=O)c2c1)N1CCC(c2c[nH]c3ncccc23)CC1
O=C(CCn1c(=O)[nH]c(=O)c2ccccc21)OCc1ccc(OCc2ccccc2)cc1
Cc1[nH]c2ccc(C(=O)N3CCC(c4c[nH]c5ncccc45)CC3)cc2c1C
Cn1c(=O)n(C)c2cc(C(=O)N3CCC(c4c[nH]c5ncccc45)CC3)ccc21
O=C(CCn1c(=O)[nH]c(=O)c2ccccc21)OCc1ccc(OCc2ccc(F)cc2)cc1
CC(C)c1ccc(C(=O)N2CCC(c3c[nH]c4ncccc34)CC2)c(O)c1
O=C(c1cc(O)c2ccccc2c1)N1CCC(c2c[nH]c3ncccc23)CC1
CN1C(=O)CCc2cc(C(=O)N3CCC(c4c[nH]c5ncccc45)CC3)ccc21
CC(C)(C)OC(=O)N1Cc2ccc(C(=O)N3CCC(c4c[nH]c5ncccc45)CC3)cc2C1
CN(CCC(=O)Nc1ccc(CNC(=O)Cn2c(=O)[nH]c(=O)c3ccccc32)cc1)Cc1ccccc1
O=C(c1ccc(C#Cc2ccccc2)cc1)N1CCC(c2c[nH]c3ncccc23)CC1
CC1(C)OCc2cc(C(=O)N3CCC(c4c[nH]c5ncccc45)CC3)ccc21
O=C(c1cc(F)c2ccccc2c1)N1CCC(c2c[nH]c3ncccc23)CC1
O=C(c1coc(C#Cc2ccccc2)c1)N1CCC(c2c[nH]c3ncccc23)CC1
Nc1cc(C(=O)N2CCC(c3c[nH]c4ncccc34)CC2)ccc1-n1cnnc1
O=C(c1ccc2c(c1)CCNC2)N1CCC(c2c[nH]c3ncccc23)CC1
CC(C)(C)OC(=O)N1CCc2cc(C(=O)N3CCC(c4c[nH]c5ncccc45)CC3)ccc21
O=C(c1ccc(C2CCOCC2)cc1)N1CCC(c2c[nH]c3ncccc23)CC1
O=C(c1ccc2ccccc2c1O)N1CCC(c2c[nH]c3ncccc23)CC1
O=C(Nc1ccc(C(=O)N2CCC(c3c[nH]c4ncccc34)CC2)cc1)c1ccccc1
CC(C)(C)C(=O)N1CCc2cc(C(=O)N3CCC(c4c[nH]c5ncccc45)CC3)ccc21
C#Cc1cc(F)cc(C(=O)N2CCC(c3c[nH]c4ncccc34)CC2)c1
O=C(c1cc(F)cc(C(F)(F)F)c1)N1CCC(c2c[nH]c3ncccc23)CC1
O=C(c1ccc(Cl)c(I)c1)N1CCC(c2c[nH]c3ncccc23)CC1
O=C(c1ccc(-c2cn[nH]c2)cn1)N1CCC(c2c[nH]c3ncccc23)CC1
Cn1nccc1-c1ccc(C(=O)N2CCC(c3c[nH]c4ncccc34)CC2)cc1
CC1CCc2sc(C(=O)N3CCC(c4c[nH]c5ncccc45)CC3)cc2C1
O=C(c1ccc(C(F)(F)F)cc1O)N1CCC(c2c[nH]c3ncccc23)CC1
O=C(c1cc(O)c2sccc2c1)N1CCC(c2c[nH]c3ncccc23)CC1
O=C(c1ccc2c(c1)C=CCC2)N1CCC(c2c[nH]c3ncccc23)CC1
CC(C)(C)c1ccc(C(=O)N2CCC(c3c[nH]c4ncccc34)CC2)cc1[N+](=O)[O-]
Cn1ncc2cc(C(=O)N3CCC(c4c[nH]c5ncccc45)CC3)cc(O)c21
COc1ccc2c(c1)cc(C(=O)N1CCC(c3c[nH]c4ncccc34)CC1)n2C
O=C(COC(=O)Cc1c[nH]c2ncccc12)Nc1ccc(OCc2ccccc2)cc1
O=C(c1cc2ccccc2cc1O)N1CCC(c2c[nH]c3ncccc23)CC1
O=C1CCc2cc(C(=O)N3CCC(c4c[nH]c5ncccc45)CC3)ccc21
CN(C)c1ncnc2cc(C(=O)N3CCC(c4c[nH]c5ncccc45)CC3)ccc12
O=C(c1cc2cc([N+](=O)[O-])ccc2s1)N1CCC(c2c[nH]c3ncccc23)CC1
