SMILES
O=C(O)CCN(CCc1ccccc1)Cc1ccc2cn[nH]c2c1
CN(Cc1ccc2cnccc2c1)c1ncnc2[nH]ncc12
c1ccc(-c2n[nH]cc2CNCc2ccc3cnccc3c2)cc1
CN(Cc1c(F)cccc1F)C(=O)Cc1ccc2cn[nH]c2c1
c1ccc(-c2n[nH]cc2CNCc2cc3ccncc3s2)cc1
Cc1[nH]nc2ncc(C(=O)OCCN3CCc4ccccc43)cc12
CCN(Cc1cccc(Cl)c1)C(=O)c1ccc2cn[nH]c2c1
Cc1[nH]c2ccc(CNCc3c[nH]nc3-c3ccccc3F)cc2c1C
O=C(c1cn[nH]c1F)N(Cc1ccccc1)Cc1ccccc1
Fc1ccccc1-c1n[nH]cc1CNCc1ccc2[nH]ccc2c1
Cc1[nH]c2ccc(CNCc3c[nH]nc3-c3ccccc3)cc2c1C
CCN(Cc1cccc(C)c1)C(=O)c1ccc2cn[nH]c2c1
CN(Cc1c(F)cccc1Cl)C(=O)Cc1ccc2cn[nH]c2c1
c1ccc(-c2n[nH]cc2CNCc2ccc3ccccc3c2)cc1
O=C(c1cccc2[nH]ncc12)N(Cc1ccccc1)Cc1ccc(F)cc1
O=C(c1cccc2[nH]ncc12)N(Cc1ccccc1)Cc1ccccc1
COc1c(CNCc2c[nH]nc2-c2ccccc2)ccc2[nH]ccc12
O=C(c1ccc2cn[nH]c2c1)N(Cc1cccc(F)c1)C1CC1
O=C(Cc1ccc2cn[nH]c2c1)N1CC2CCCC2(C(F)(F)F)C1
Cc1cc2cc(CNCc3c[nH]nc3-c3ccccc3)ccc2[nH]1
C1=C(CNCc2c[nH]nc2-c2ccccc2)COc2ccccc21
Cc1[nH]ncc1C(=O)N(Cc1ccccc1)Cc1ccccc1
O=C1OCc2cc(CNCc3c[nH]nc3-c3ccc(F)cc3)ccc21
c1csc(-c2n[nH]cc2CNCc2ccc3ccccc3c2)c1
CCc1cccc(N(C)Cc2ccc3cn[nH]c3c2)c1
c1ccc2cc(CNCc3c[nH]nc3-c3ccsc3)ccc2c1
O=C(c1ccc2[nH]ncc2c1)N(Cc1ccccc1F)C1CCC1
Nc1nc2cc(C(=O)N(Cc3ccccc3)Cc3ccccc3)ccc2[nH]1
O=C(Cc1ccc2cn[nH]c2c1)N1CCCC2(C1)OCC1CC12
CN1C(=O)CCc2cc(CNCc3c[nH]nc3-c3ccccc3)ccc21
CCN(Cc1ccc(F)c(F)c1)C(=O)c1ccc2cn[nH]c2c1
O=C(Cc1ccc2cn[nH]c2c1)N1CCSC2(CCOCC2)C1
CN(Cc1cccc(C(F)(F)F)c1)C(=O)c1cc(F)c2cn[nH]c2c1
O=C(N1CCc2[nH]ncc2C1)C1(c2cccc(C(F)(F)F)c2)CCCC1
c1ccc(-c2n[nH]cc2CNCc2cccc3ccccc23)cc1
CN(Cc1csc2ccccc12)c1ncnc2[nH]ncc12
O=C(Cc1ccc2cn[nH]c2c1)N1CC(F)(F)C2(CC2)C1
O=C(c1ccnc2[nH]ncc12)N(Cc1ccccc1)Cc1ccccc1F
CCN(Cc1ccc2cn[nH]c2c1)c1ccccc1C
COC(=O)CN(CCc1ccccc1)C(=O)c1ccc2cn[nH]c2c1
c1ccc(-c2n[nH]cc2CNCc2ccn3nccc3c2)cc1
c1ccc(-c2n[nH]cc2CNCc2cccc(-c3cn[nH]c3)c2)cc1
O=C(Cc1ccc2cn[nH]c2c1)N1CC2CCCC(C1)C2(F)F
Cc1cccc(CN(C(=O)c2ccc3cn[nH]c3c2)C2CC2)c1
Fc1ccc(-c2n[nH]cc2CNCc2ccc3[nH]ccc3c2)cc1
Cn1c(CNCc2c[nH]nc2-c2ccccc2)cc2ccccc21
CN(Cc1ccc2[nH]nnc2c1)c1ncnc2[nH]ncc12
OCCN(CCc1ccccc1)Cc1ccc2cn[nH]c2c1
CN(Cc1ccc(F)c(C(F)(F)F)c1)c1ncnc2[nH]ncc12
CC1(C)CN(C(=O)Cc2ccc3cn[nH]c3c2)C2CCCC21
Cc1cc2cc(CNCc3c[nH]nc3-c3ccccc3F)ccc2[nH]1
CN(Cc1cccc(F)c1F)C(=O)Cc1ccc2cn[nH]c2c1
O=C(c1ccc2cn[nH]c2c1)N(Cc1cccc([N+](=O)[O-])c1)C1CC1
c1ccc(-c2n[nH]cc2CNCc2ccc3ccncc3c2)cc1
O=C(Cc1ccc2cn[nH]c2c1)N1CC2(F)CCCC2(CO)C1
Nc1noc2ccc(CNCc3c[nH]nc3-c3ccccc3)cc12
c1ccc(-c2n[nH]cc2CNCc2ccc3c(c2)CCC3)cc1
CSC1(C#N)CN(C(=O)Cc2ccc3cn[nH]c3c2)C1
CN(Cc1ccc2c(c1)CCO2)Cc1c[nH]nc1-c1ccc(F)cc1
O=C(Cc1ccc2cn[nH]c2c1)N1CCSC2(CCCCC2)C1
Cn1nccc1-c1n[nH]cc1CNCc1ccc2ccccc2c1
O=C(c1ccc2cn[nH]c2c1)N(CCCO)CCc1ccccc1
O=C(c1cnc2[nH]ncc2c1)N(Cc1ccc(F)cc1F)C1CCCC1
O=C(c1ccc2cn[nH]c2c1)N(CCc1cccc(F)c1)C1CC1
Cc1nc(N(C)Cc2cccc(C(F)(F)F)c2)c2cn[nH]c2n1
O=C(Cc1ccc2cn[nH]c2c1)NCC1(C2CC2)CCC1
COc1ccccc1COC(=O)c1c[nH]nc1-c1ccccc1
Nc1nc2cc(C(=O)N(CCc3ccccc3F)C3CCCC3)ccc2[nH]1
O=C(OCc1ccc(F)c(F)c1)c1c[nH]nc1-c1ccccc1
O=C(Cc1ccc2cn[nH]c2c1)N1CC(F)(F)CC2(CCC2)C1
CN(Cc1ccccc1O)C(=O)Cc1ccc2cn[nH]c2c1
c1ccc(-c2n[nH]cc2CNCc2cc3ccccc3s2)cc1
CN(Cc1ccc2c(c1)OCO2)Cc1c[nH]nc1-c1ccccc1
CN(Cc1ccccc1F)C(=O)Cc1ccc2cn[nH]c2c1
CC1(C)CN(C(=O)Cc2ccc3cn[nH]c3c2)CC1(F)F
CN(Cc1cccc(C(F)(F)F)c1)c1ncnc2[nH]ccc12
Fc1ccccc1-c1n[nH]cc1CNCc1ccc2sccc2c1
O=c1[nH]c2ccc(CNCc3c[nH]nc3-c3ccccc3F)cc2o1
c1ccc(-c2n[nH]cc2CNCc2ccc3sccc3c2)cc1
O=C(c1cccc2[nH]ncc12)N(Cc1ccccc1)Cc1ccccc1F
O=C1OCc2cc(CNCc3c[nH]nc3-c3ccccc3)ccc21
O=C(c1cc(F)c2cn[nH]c2c1)N(Cc1cccc(F)c1)C1CC1
O=C(c1cccc2[nH]ccc12)N(Cc1ccccc1)Cc1ccco1
CN(Cc1ccc2c(c1)CCO2)Cc1c[nH]nc1-c1ccc(Cl)cc1
O=C(Cc1ccc2cn[nH]c2c1)N1CC2(CCCCC2)C1
CN(Cc1cc(F)ccc1F)C(=O)Cc1ccc2cn[nH]c2c1
COc1ccccc1C(F)(F)C(=O)N1CCc2[nH]ncc2C1
O=C(c1ccnc2[nH]ncc12)N(Cc1ccccc1)Cc1ccccc1
Cc1ccc(CN(Cc2ccccc2)C(=O)c2cc[nH]c(=O)c2)cc1
O=C(Cc1ccc2cn[nH]c2c1)N1CC(F)(F)C2(CCCC2)C1
CCC1(CC)CCN(C(=O)Cc2ccc3cn[nH]c3c2)C1
C=CCN(CCc1ccccc1)Cc1ccc2cn[nH]c2c1
CN(Cc1ccc2c(c1)CCO2)Cc1c[nH]nc1-c1ccccc1
O=C(c1c[nH]nc1-c1cccc(F)c1)N1CCC(n2cccn2)CC1
O=C(Cc1ccc2cn[nH]c2c1)N(Cc1ccccc1F)C1CC1
O=C(CCc1cncc(F)c1)N1CCc2[nH]ncc2C1
CC1(C)CN(C(=O)Cc2ccc3cn[nH]c3c2)C2COCC21
Cc1nc(N(C)Cc2ccc(F)c(C)c2)c2cn[nH]c2n1
CN(Cc1cccc(C(F)(F)F)c1)c1ccnc2[nH]ncc12
O=C(Cc1ccc2cn[nH]c2c1)N1CC2(CCNCC2)C1
O=S(=O)(Nc1ccc2cn[nH]c2c1)c1cc(C(F)(F)F)ccc1F
NC(=O)CCN(C(=O)c1ccc(F)c(C(F)(F)F)c1F)c1ccc(F)cc1
c1ccc(-c2n[nH]cc2CNCc2ccc3[nH]cnc3c2)cc1
O=C(Cc1ccc2cn[nH]c2c1)N1CC=CCC2(CCCC2)C1
Cc1ccc(C(F)(F)F)cc1S(=O)(=O)Nc1ccc2cn[nH]c2c1
FC(F)(F)c1ccccc1CN(c1ncnc2[nH]ncc12)C1CC1
CN(Cc1cccc(C(F)(F)F)c1)C(=O)c1c[nH]c(=O)c2ccsc12
NCCN(CCc1ccccc1)Cc1ccc2cn[nH]c2c1
O=C(c1nccc2[nH]ncc12)N(Cc1ccccc1)Cc1ccc(F)cc1
Cn1c(=O)oc2cc(CNCc3c[nH]nc3-c3ccccc3)ccc21
Cn1ncc2ccc(CNCc3c[nH]nc3-c3ccccc3F)cc21
CN(Cc1cccc(C(F)(F)F)c1)C(=O)c1cccn2c(=O)[nH]nc12
CC(C)C12CC1CN(C(=O)Cc1ccc3cn[nH]c3c1)C2
CN(CCOc1cccc(F)c1)Cc1c[nH]nc1-c1ccccc1
O=C(Cc1ccc2cn[nH]c2c1)N1CC2CCC2(CF)C1
CN(Cc1ccccc1C(F)(F)F)c1ccnc2[nH]ncc12
Cc1[nH]ncc1C(=O)N1CC=C(c2ccncc2)CC1
CN(Cc1ccc2ccccc2c1)C(=O)c1c[nH]nc1-c1ccc(F)cc1
Cc1nc(N(C)Cc2ccc(C)c(F)c2)c2cn[nH]c2n1
CN(Cc1cccc(Cl)c1F)C(=O)Cc1ccc2cn[nH]c2c1
O=C(Cc1ccc2cn[nH]c2c1)N1CC(SC(F)(F)F)C1
c1ccc(OCCNCc2c[nH]nc2-c2ccccc2)cc1
O=C(Cc1ccc2cn[nH]c2c1)N1CC2CC2(C(F)F)C1
O=C(Cc1ccc2cn[nH]c2c1)N1CC2(CCSCC2)C1
NC12CC(C(F)(F)F)C1CN(C(=O)Cc1ccc3cn[nH]c3c1)C2
O=C(Cc1ccc2cn[nH]c2c1)N1CCC(F)(F)C2(CCC2)C1
CC1(C)CCN(C(=O)Cc2ccc3cn[nH]c3c2)CCS1
O=C(Cc1ccc2cn[nH]c2c1)N1CC2(CCCNC2)C1
Cc1ccc(CN(C)c2ncnc3[nH]ncc23)cc1C
CCN(Cc1cccc(F)c1)C(=O)c1ccc2cn[nH]c2c1
CN(Cc1cc(F)c(F)c(F)c1)c1ncnc2[nH]ncc12
Cn1ncc2ccc(CNCc3c[nH]nc3-c3ccccc3)cc21
O=C(Cc1ccc2cn[nH]c2c1)N1CCS(=O)(=O)C2(CCCC2)C1
c1ccc(CCN(Cc2ccc3cn[nH]c3c2)C2CC2)cc1
CC12CCC1(C)CN(C(=O)Cc1ccc3cn[nH]c3c1)C2
O=C(CCc1cccnc1)N1CCc2[nH]ncc2C1
Cc1ccc(CN(C)c2nc(N)nc3[nH]ncc23)cc1C
CC1(C)CC2CN(C(=O)Cc3ccc4cn[nH]c4c3)CC21
Cc1c(CNCc2c[nH]nc2-c2ccccc2)n(C)c2ccccc12
Cc1ccc(COC(=O)c2c[nH]nc2-c2ccccc2F)cc1
O=C(Cc1ccc2cn[nH]c2c1)N1CCCC2(CCCC2)C1
O=C(c1ccc2[nH]ncc2c1)N(Cc1cccc(F)c1)C1CCC1
CC(NCc1c[nH]nc1-c1ccccc1)c1cccc(C(F)(F)F)c1
O=C(c1nccc2[nH]ncc12)N(Cc1ccccc1)Cc1ccccc1
Cc1cc(CN(C)Cc2c[nH]nc2-c2ccccc2)ccc1F
Fc1ccc(-c2n[nH]cc2CNCc2cc3ccccc3s2)cc1
Cc1cc(NS(=O)(=O)c2cc(C(F)(F)F)ccc2F)cc2[nH]ncc12
O=C(Cc1ccc2cn[nH]c2c1)N1CCC2(CCC(F)(F)CC2)C1
Fc1cccc2[nH]c(CNCc3c[nH]nc3-c3ccccc3)cc12
Fc1ccc(C2CN(Cc3c[nH]nc3-c3ccccc3)C2)cc1
Cn1c(CNCc2c[nH]nc2-c2ccc(F)cc2)cc2ccccc21
Cc1cc(CN(C)C(=O)c2ccc3cn[nH]c3c2)ccc1F
Cc1cc(C(=O)NCc2c[nH]nc2-c2ccccc2)c(F)cc1F
O=C(c1ccc2cn[nH]c(=O)c2c1)N(Cc1cccc(F)c1)C1CCC1
Cn1cc(CNCc2c[nH]nc2-c2ccccc2)c2ccccc21
C#Cc1cccc(CNCc2c[nH]nc2-c2ccccc2)c1F
c1ccc(-c2n[nH]cc2CNCc2csc3ccccc23)cc1
c1ccc(-c2n[nH]cc2CNCc2ccc3c(c2)CCOC3)cc1
O=C(Cc1ccc2cn[nH]c2c1)N1CCC2(CC3CCC2C3)C1
O=C(c1cn[nH]c1F)N(Cc1ccccc1)Cc1ccc(F)cc1
O=C(Cc1c[nH]c2ccccc12)N1CCc2[nH]ncc2C1
Fc1ccccc1-c1n[nH]cc1CNCc1ccc2ncccc2c1
CN(Cc1cccc(C(F)(F)F)c1)C(=O)c1cnc2cn[nH]c2c1
CN(Cc1ccc(F)c(Cl)c1)Cc1c[nH]nc1-c1ccccc1
CN(CC1(c2ccccc2)CC1)C(=O)c1ccc2cn[nH]c2c1
CN(Cc1cc(F)c(F)c(F)c1)Cc1c[nH]nc1-c1ccccc1
O=C(c1cc[nH]c(=O)c1)N(Cc1ccccc1)Cc1ccc(Br)cc1
CN(Cc1cccc(F)c1F)C(=O)c1ccc2cn[nH]c2c1
O=C(Cc1ccc(=O)[nH]c1)N1CCCC2(CCCCC2)C1
Cc1ccccc1CCN(C)Cc1ccc2cn[nH]c2c1
O=C(c1cc[nH]c(=O)c1)N(Cc1ccccc1)Cc1ccc(F)cc1
Cc1nc(N(C)Cc2ccc(F)c(F)c2)c2cn[nH]c2n1
CC12CNCC1CN(C(=O)Cc1ccc3cn[nH]c3c1)C2
Cc1cc(CN(C)c2ccnc3[nH]ncc23)ccc1F
CCC1(C(=O)NCC2CN(C(=O)Cc3ccc4cn[nH]c4c3)C2)CC1
Fc1cc(F)c(CNCc2c[nH]nc2-c2ccccc2)c(F)c1
CN(Cc1cc(F)ccc1F)C(=O)c1ccc2cn[nH]c2c1
Cn1nnc2cccc(CNCc3c[nH]nc3-c3ccccc3)c21
N#Cc1ccc(CNCc2c[nH]nc2-c2ccc(F)cc2)cc1F
O=S(=O)(Nc1ccc2cn[nH]c2c1)c1cc(C(F)F)ccc1F
O=C(Cc1ccc2cn[nH]c2c1)N1CCSC2(CCC2)C1
CN1CCCC12CN(C(=O)Cc1ccc3cn[nH]c3c1)C2
O=C(c1cc2cn[nH]c2cn1)N(CCc1ccccc1)C1CC1
O=C(c1ccc2cn[nH]c2c1)N(Cc1ccccc1)CC1CC1
Cc1c(CNCc2c[nH]nc2-c2ccccc2)oc2ccc(F)cc12
